res_9,Health Care Systems,Food Access Systems,Emergency Systems,Education Systems,Financial Systems,Public Transport,Green Spaces Systems,Food and beverages,Other Systems,gross_amenity_score
89195505243ffff,1,,,,,,,,,1
891958a2963ffff,1,,,,,,,,,1
891972761b3ffff,,,,,,,,4,1,0.9
891909a41cfffff,2,1,,,6,,,,1,6.6
89190e3b063ffff,,,,,2,,,,,1.2
8919407255bffff,1,4,,,4,,,10,1,9.1
8919433842fffff,,,,,1,,,,,0.6
89194a88b23ffff,,,,,2,,,1,,1.4
89194ad2623ffff,,1,,,1,,,,,1.5
89194e69b23ffff,1,,,,1,,,,,1.6
8919584ec3bffff,,1,,,1,,,2,,1.9
89195c340abffff,3,9,,,12,,1,21,1,23.38
89195d24a37ffff,,,,,1,,,1,1,0.9
89197239933ffff,,,,,1,,,,,0.6
89197260ccfffff,,,,,1,,,,,0.6
89197330d4bffff,,,,,1,,,,,0.6
891875d03d3ffff,,,,,1,,,,1,0.7
89190e06573ffff,,,,,1,,,1,,0.8
89192871d8bffff,,,,,1,,,1,,0.8
891942cab8bffff,,,,,6,,,1,,3.8
89194321dd7ffff,,,,,1,,,2,,1
891943472a3ffff,,,,,1,,,,,0.6
89194e5ad63ffff,,,,,1,,,,1,0.7
89195179847ffff,,,,,1,,,,,0.6
89195c11d83ffff,,,,,1,,,,,0.6
89195caf57bffff,1,2,,,2,,,4,1,4.9
89195d04887ffff,3,13,,1,1,,,7,4,17.9
89195d20237ffff,,3,,,1,,,1,,3.5
89195dae357ffff,,,,,2,,,,1,1.3
89182a48b9bffff,,,,,,,,1,,0.2
89182c174afffff,1,2,,,,,,5,,3.8
89182c8d147ffff,,,,,,,,1,,0.2
89194acaeb7ffff,,,,,,,,4,,0.8
89194ad040fffff,,3,,1,,,1,4,1,5.18
89194ad0487ffff,,,,,,,,3,,0.6
89195105583ffff,,,,,,,,2,,0.4
891951104a3ffff,,,,,,,,3,,0.6
89195111d97ffff,,1,,,,,,2,,1.3
89195182287ffff,1,1,,,,,,1,1,2.2
891951aad5bffff,1,,,,,,,1,,1.2
89195517377ffff,,,,,,,,1,,0.2
89195564edbffff,,,,,,,,2,,0.4
891958732c7ffff,,,,,,,,1,,0.2
89195885437ffff,1,,,,,,,10,1,3.1
891959a8e53ffff,,,,,,,,1,,0.2
89195cb6653ffff,,1,,,,,,2,1,1.4
89195da4b53ffff,,1,,,,,,5,,1.9
89195dcd00bffff,,,,,,,,1,,0.2
89197276c8fffff,,1,,,,,,6,2,2.3
89195b4454bffff,,,,,,,1,,,0.78
8919728a173ffff,,,,,,,1,1,,0.98
891952d6327ffff,,,,,,,,,1,0.1
891952d6c77ffff,,,,,,,,,2,0.2
8919510f1a7ffff,,,,,,,,,1,0.1
89195459403ffff,,,,,,,,,1,0.1
8919582307bffff,,1,,,,,,,1,1
8919724d5b7ffff,,,,,,,,,1,0.1
8919582e17bffff,,,,,1,,,1,,0.8
89182c10d6fffff,,,,,,,,1,1,0.3
89182c1444bffff,2,,,,,,,2,1,2.5
89182c1466bffff,,,,,,,,1,,0.2
89182e22b27ffff,1,,,,,,,1,1,1.3
89182e6e02bffff,,,,,,,,1,,0.2
89182e98b27ffff,,,,,,,,1,,0.2
8919092cc67ffff,,,,,,,,1,,0.2
89190939853ffff,,,,,,,,1,1,0.3
89190e39c2fffff,,,,,,,,1,,0.2
8919296a83bffff,,,,,,,,1,,0.2
89192b32853ffff,,,,,,,,1,,0.2
89194129ac7ffff,,,,,,,,1,,0.2
8919412dd83ffff,,,,,,,,1,,0.2
891941af06bffff,,,,,,,,1,,0.2
8919420b21bffff,,,,,,,,1,,0.2
8919424c113ffff,,,,,,,,1,,0.2
8919424f343ffff,,,,,,,,1,,0.2
89194255013ffff,,,,,,,,1,,0.2
891942c59d7ffff,,,,,,,,2,,0.4
891942c5d4fffff,,,,,,,,2,,0.4
891942d529bffff,,,,,,,,3,,0.6
891942d7303ffff,,,,,,,,1,,0.2
8919430f0afffff,,,,,,,,1,,0.2
891943269c3ffff,,,,,,,,1,,0.2
8919432c213ffff,,,,,,,,1,,0.2
8919435844bffff,,,,,,,,1,,0.2
891943d0357ffff,,,,,,,,1,,0.2
89194a08917ffff,,,,,,,,1,1,0.3
89194a0e977ffff,,,,,,,,1,,0.2
89194a72153ffff,,,,,,,7,2,,5.86
89194a725afffff,,,,,,,,2,,0.4
89194ac0ddbffff,,,,,,,,1,,0.2
89194ad11d3ffff,,,,,,,,1,,0.2
89194ad2a73ffff,,,,,,,,1,,0.2
89194ad36b3ffff,1,,,,,,,1,,1.2
89194ada333ffff,,,,,,,,1,,0.2
89194ada44bffff,,1,,,,,,1,2,1.3
89194ada477ffff,,,,,,,,2,1,0.5
89194adb317ffff,,,,,,,,1,,0.2
89194e2a587ffff,,,,,,,,1,,0.2
89194e6982fffff,,,,,,,,2,,0.4
89194e69eabffff,,,,,,,,1,,0.2
89194ed8643ffff,,1,,,,,,4,,1.7
89194ed9573ffff,,1,,,,,,1,,1.1
8919510606fffff,,,,,,,,1,,0.2
8919510e233ffff,,,,,,,,1,1,0.3
8919512f04bffff,,,,,,,,1,,0.2
89195130d03ffff,,,,,,,,1,,0.2
891952d413bffff,,,,,,,,1,,0.2
891953a0b73ffff,,,,,,,,3,1,0.7
89195536e0fffff,,1,,1,,,,7,2,3.3
8919582356fffff,,,,,,,,1,,0.2
891958380c3ffff,,,,,,,,1,,0.2
891958392bbffff,,,,,,,,2,,0.4
89195882e6bffff,,,,,,,,1,,0.2
89195988b8fffff,,,,,,,,1,,0.2
8919598cdcfffff,,,,,,,,1,,0.2
891959915b7ffff,,,,,,,,1,,0.2
891959cdd93ffff,1,,,,,,,1,,1.2
89195b16823ffff,,,,,,,,1,,0.2
89195b61443ffff,1,,,,,,,1,,1.2
89195b8ac13ffff,,,,,,,,1,,0.2
89195b94d77ffff,,,,,,,,1,,0.2
89195bc6e57ffff,,,,,,,,1,,0.2
89195c0550bffff,2,,,,,,,1,,2.2
89195c2a0a3ffff,,,,,,,,1,,0.2
89195c3403bffff,,,,,,,,2,,0.4
89195c384d3ffff,,2,,,,,,4,2,2.8
89195c3a2a3ffff,,1,,,,,,1,,1.1
89195d7267bffff,,,,,,,,1,,0.2
89195da490fffff,,1,,,,,,1,,1.1
89195da6d27ffff,,,,,,,,1,,0.2
89195e86cb3ffff,,,,,,,,1,,0.2
89195edb643ffff,,3,,,,,,2,2,3.3
8919720cb33ffff,,1,,,,,,5,,1.9
8919720cb37ffff,,2,,,,,,6,1,3.1
8919727612bffff,,,,1,,,,2,,1.2
891972761d7ffff,3,1,,,,,,3,,4.5
8919727647bffff,,,,,,,,1,,0.2
89197276e27ffff,,,,,,,,2,,0.4
8919728b3c3ffff,1,2,,,,,,1,1,3.1
891972c4063ffff,,,,,,,,1,,0.2
8919733603bffff,1,,,,,,,2,1,1.5
89197388e0bffff,,,,,,,,1,,0.2
89182c8db67ffff,1,,,,,,,1,1,1.3
89190135887ffff,,,,,,,,,1,0.1
89192b6551bffff,,,,,,,,,1,0.1
89194ec9b53ffff,,,,,,,,,1,0.1
89194aa1297ffff,,,,,,,,1,2,0.4
89194ec9133ffff,,,,,,,,,1,0.1
89197322d2bffff,,,,,,,,,1,0.1
89182879077ffff,,,,,,,,1,2,0.4
8919410ea0fffff,,,,,,,,,3,0.3
8919412ac6fffff,,,,,,,,,6,0.6
89194256123ffff,,,,,,,,,4,0.4
89195ac5523ffff,,,,,,,,,1,0.1
89195c0dd47ffff,,,,,,,,,1,0.1
89195d2e147ffff,,,,,,,,,1,0.1
89195dac957ffff,,,,,,,,,2,0.2
89195dbadabffff,,,,,,,,,1,0.1
89197334bdbffff,,,,,,,,,1,0.1
891973a8bcbffff,,,,,,,,,1,0.1
89194ac2683ffff,,,,,,,,,1,0.1
891951b0b27ffff,2,,,,,,,,1,2.1
89182c10993ffff,1,,,,,,,,1,1.1
8919424c3bbffff,2,,,,,,,,,2
8918236880fffff,1,,,1,,,,,,1.8
89182c12a47ffff,2,1,,,,,,,,2.9
891909aec03ffff,1,,,,,,,,,1
8919425482fffff,2,2,,,,,,,,3.8
891943582d7ffff,1,,,,,,,,,1
8919484a683ffff,1,,,,,,,,,1
89194a56503ffff,1,,,,,,,,,1
89194adb5d7ffff,1,,,,,,,,,1
89195180043ffff,1,,,,,,,,2,1.2
891958bad2bffff,1,,,,,,,,,1
8919720cb8bffff,2,1,,,,,,,,2.9
89194ad1e9bffff,1,,,,,,,,,1
89195123217ffff,1,,,,,,,,,1
89195867473ffff,1,,,,,,,,,1
891958ada9bffff,2,,,,,,,,,2
891972396d7ffff,1,,,,,,,,,1
891973ad2bbffff,1,,,,,,,,,1
8919423a027ffff,,,,,,,,,1,0.1
891876369bbffff,,1,,,,,,,,0.9
891909ac4bbffff,,5,,,,,,1,,4.7
891940733bbffff,,1,,,,,,,,0.9
89194284e1bffff,,2,,,,,,,,1.8
891942c5ebbffff,,1,,,,,,,,0.9
8919433a6dbffff,,2,,,,,,,,1.8
891943ba30fffff,,1,,,,,,,,0.9
89194a88d7bffff,,2,,,,,,,,1.8
89194a933c3ffff,,1,,,,,,,,0.9
89194e0e40bffff,,1,,,,,,,,0.9
8919518e59bffff,,1,,,,,,,,0.9
891951d4d27ffff,,2,,,,,,,,1.8
8919528ec43ffff,,1,,,,,,,,0.9
89195414807ffff,,1,,,,,,1,,1.1
891954d132fffff,,1,,,,,,,,0.9
89195879a3bffff,,1,,,,,,3,1,1.6
891959024cfffff,,1,,,,,,,,0.9
89195970697ffff,,1,,,,,,,,0.9
891959aa2b3ffff,,1,,,,,,,,0.9
891959ab24fffff,,1,,,,,,,,0.9
891959b9883ffff,1,3,,,,,,,1,3.8
891959b9a03ffff,,1,,,,,,,,0.9
891959ba613ffff,,1,,,,,,1,2,1.3
89195a8885bffff,,1,,,,,,,,0.9
89195b440cfffff,,1,,,,,,,,0.9
89195c042c7ffff,,3,,,,,,1,1,3
89195c0464fffff,1,1,,,,,,,2,2.1
89195c05e57ffff,,1,,,,,,,,0.9
89195c0d48fffff,,2,,,,,,,2,2
89195c4f297ffff,,1,,,,,,,,0.9
89195cab523ffff,,1,,,,,,,,0.9
89195cc0c57ffff,,2,,,,,,2,,2.2
89195db2b17ffff,,1,,,,,,,,0.9
8919726f25bffff,,1,,,,,,,,0.9
89197290187ffff,,1,,,,,,1,1,1.2
89197335293ffff,,1,,,,,,,,0.9
8918238ca73ffff,,,,,,,,,1,0.1
89182a58e0fffff,,,,,,,,,1,0.1
89182c15597ffff,,,,,,,,,1,0.1
89182c1aed3ffff,,,,,,,,,2,0.2
891943ba303ffff,,,,,,,,,2,0.2
89194adb587ffff,,,,,,,,,4,0.4
89195138e6bffff,,,,,,,,,1,0.1
891958800b3ffff,,,,,,,,,1,0.1
891959b9d2bffff,,,,,,,,,1,0.1
89195bd6d53ffff,,,,,,,,,1,0.1
89195d485d7ffff,,,,,,,,,1,0.1
89195dba97bffff,,,,,,,,,1,0.1
89195dcd077ffff,,,,,,,,,2,0.2
89182c8e82bffff,,,,,,,,,1,0.1
891952d6b97ffff,1,,,,,,,,1,1.1
89182c17087ffff,1,,,,,,,2,,1.4
891909a0147ffff,,,,1,,,,,1,0.9
89194349c27ffff,,,,1,,,,,,0.8
89195879cb3ffff,,,,1,,,,,1,0.9
89194ad30cbffff,,1,,,,,2,1,,2.66
891955a6c5bffff,,1,,,,,,1,,1.1
891958448d7ffff,,1,,,,,,,,0.9
89195da6a6bffff,,1,,,,,,,1,1
89182cc940fffff,,,,,,,,,1,0.1
891909b6d97ffff,,,,,,,,,1,0.1
89194201a0fffff,,,,,,,,,1,0.1
89194a820dbffff,,,,,,,,,1,0.1
89194ad69d3ffff,,,,,,,,,1,0.1
891958b400fffff,,,,,,,,,1,0.1
89195cac557ffff,,,,,,,,,1,0.1
89195d2e3b3ffff,,,,,,,,,1,0.1
89197276043ffff,,,,,,,,,1,0.1
89182c16a5bffff,1,,,,,,,1,,1.2
89187412493ffff,1,,,,,,,,,1
891909b5d37ffff,1,,,,,,,3,,1.6
89194040b27ffff,1,,,,,,,,1,1.1
891942b9887ffff,1,,,,,,,,,1
89194a826afffff,1,,,,,,,,,1
891951a9c0fffff,1,,,,,,,,,1
891955d8e1bffff,1,,,,,,,,,1
89195a15037ffff,1,,,,,,,,,1
89195c462d7ffff,1,,,,,,,,1,1.1
89195cc204fffff,1,,,,,,,,,1
89195880393ffff,,,1,,,,,,,0.7
89195b12a0bffff,,,1,,,,,,,0.7
89195180edbffff,,,,,,,,,1,0.1
89195c64877ffff,,,,,,,,,1,0.1
8919519ac43ffff,,,,,,,,,1,0.1
89195991ec3ffff,,,,,,,,,1,0.1
891821c302bffff,,,,,,,,,1,0.1
89182564ab7ffff,,,,,,,,,1,0.1
891875d155bffff,,,,,,,,,1,0.1
8919097285bffff,,,,,,,,,1,0.1
89194041e1bffff,,,,,,,,,1,0.1
891940cd037ffff,,,,,,,,,1,0.1
8919410803bffff,,,,,,,,,1,0.1
8919410e53bffff,,,,,,,,,1,0.1
891941108d3ffff,,,,,,,,,1,0.1
8919413a04fffff,,,,,,,,,1,0.1
891941a8493ffff,,,,,,,,,1,0.1
89194202e5bffff,,,,,,,,,1,0.1
89194206ccfffff,,,,,,,,,1,0.1
89194231dc7ffff,,,,,,,,,1,0.1
891942388afffff,,,,,,,,,1,0.1
8919423b5c7ffff,,,,,,,,,1,0.1
8919424b0abffff,,,,,,,,,1,0.1
89194297083ffff,,,,,,,,,1,0.1
891942a1187ffff,,,,,,,,1,1,0.3
891942cc183ffff,,,,,,,,,1,0.1
891942cdc83ffff,,,,,,,,,1,0.1
8919465369bffff,,,,,,,,,1,0.1
8919466e52fffff,,,,,,,,,1,0.1
891946c864bffff,,,,,,,,,1,0.1
89194842367ffff,,,,,,,,,1,0.1
89194a0450bffff,,,,,,,,,1,0.1
89194e10c03ffff,,,,,,,,,1,0.1
89194e69073ffff,,,,,,,,,1,0.1
891950964b3ffff,,,,,,,,,1,0.1
8919510642fffff,,,,,,,,1,1,0.3
89195106433ffff,,,,,,,,,1,0.1
891951b4407ffff,,,,,,,,,1,0.1
89195288c8fffff,,,,,,,,,1,0.1
8919529a017ffff,,,,,,,,,1,0.1
891952ce38fffff,,,,,,,,,1,0.1
891952cf393ffff,,,,,,,,,1,0.1
891952d1533ffff,,,,,,,,,1,0.1
891952d4157ffff,,,,,,,,,1,0.1
8919546ed07ffff,,,,,,,,,1,0.1
891955658cfffff,,,,,,,,,1,0.1
891955b4d0fffff,,,,,,,,,1,0.1
891956266abffff,,,,,,,,,1,0.1
89195841ecbffff,,,,,,,,,1,0.1
89195848327ffff,,,,,,,,,1,0.1
8919584c4d7ffff,,,,,,,,,1,0.1
891958991c3ffff,,,,,,,,,1,0.1
891958a1947ffff,,,,,,,,,1,0.1
891958b5ab3ffff,,,,,,,,,1,0.1
89195991393ffff,,,,,,,,,1,0.1
891959a05bbffff,,,,,,,,,1,0.1
89195a2ccd3ffff,,,,,,,,,1,0.1
89195ab9943ffff,,,,,,,,,1,0.1
89195b15a8fffff,,,,,,,,,1,0.1
89195b7849bffff,,,,,,,,,1,0.1
89195b81ccbffff,,,,,,,,,1,0.1
89195b8c32bffff,,,,,,,,,1,0.1
89195c2166fffff,,,,,,,,,1,0.1
89195c38497ffff,,,,,,,,,1,0.1
89195d21c3bffff,,,,,,,,,1,0.1
89195d2349bffff,,,,,,,,,1,0.1
89195d34b77ffff,,,,,,,,,1,0.1
89195d4940bffff,,,,,,,,,1,0.1
89195d6258bffff,,,,,,,,,1,0.1
89195daeba3ffff,,,,,,,,,1,0.1
89195dcd39bffff,,,,,,,,,1,0.1
89195e95ba3ffff,,,,,,,,,1,0.1
891972740cfffff,,,,,,,,,1,0.1
891973513c7ffff,,,,,,,,,1,0.1
89190d8724bffff,,,,,,,,1,,0.2
8919426b6a3ffff,,,,,,,,1,,0.2
891942c59c3ffff,,,,,,,,2,1,0.5
89194317447ffff,,,,,,,,1,,0.2
89194a55537ffff,,,,,,,,1,,0.2
89194ab0303ffff,,,,,,,,2,,0.4
89194ac339bffff,,,,,,,,1,,0.2
89194ad8b33ffff,,,,,,,,1,,0.2
89194e21b43ffff,,,,,,,,1,,0.2
891955b8bb3ffff,,,,,,,,1,,0.2
8919584000bffff,,,,,,,,4,,0.8
89195844067ffff,,,,,,,,1,,0.2
8919584414fffff,,,,,,,,1,,0.2
891958446c3ffff,,,,,,,,1,1,0.3
891959b8a0fffff,,,,,,,,1,,0.2
89195a873cfffff,,,,,,,,1,,0.2
89195ab683bffff,,,,,,,,1,,0.2
89195ab68b3ffff,,,,,,,,2,,0.4
89195b445cbffff,,,,,,,,1,,0.2
89195c0c8d7ffff,,,,,,,,1,,0.2
89195d2c837ffff,,,,,,,,1,,0.2
89195d86dabffff,,,,,,,,5,,1
89195d88c97ffff,,,,,,,,1,,0.2
89195db1c33ffff,,,,,,,,1,,0.2
89195e6c18fffff,,,,,,,,1,,0.2
891953b6e47ffff,,,,,,,,1,,0.2
891801a4863ffff,,,,,,,,,1,0.1
89194e61acbffff,,,,,,,,,1,0.1
89195904ca7ffff,,,,,,,,,1,0.1
89182e5867bffff,,,,,,,,1,,0.2
891870d0287ffff,,,,,,,,1,,0.2
89194326d23ffff,,,,,,,,1,,0.2
8919465a43bffff,,,,,,,,1,,0.2
89194a8aa4bffff,,,,,,,,1,,0.2
89194ada537ffff,,,,,,,,1,,0.2
89194ada6bbffff,,,,,,,,2,,0.4
89194e750b7ffff,,,,,,,,1,,0.2
8919517604fffff,,,,,,,,1,,0.2
8919529a54bffff,,,,,,,,1,,0.2
89195865477ffff,,,,,,,,1,,0.2
89195873273ffff,,,,,,,,1,,0.2
891958c2b7bffff,,,,,,,,1,,0.2
89195917247ffff,,,,,,,,1,,0.2
891959d4ea3ffff,,,,,,,,1,,0.2
89195c711cfffff,,,,,,,,1,,0.2
89195cace6bffff,,,,,,,,1,,0.2
89195d3096bffff,,,,,,,,1,2,0.4
89195da490bffff,,,,,,,,1,,0.2
89195da6853ffff,,,,,,,,1,,0.2
89195da6c73ffff,,,,,,,,1,,0.2
892a4c140abffff,,,,,,,,1,,0.2
891941112d7ffff,,,,,,,,,1,0.1
89195abaed7ffff,,,,,,,,,1,0.1
89194aa85d3ffff,,,,,,,,,1,0.1
89195b9ae87ffff,,,,,,,,,1,0.1
89192871d0fffff,,,,,,,,,1,0.1
8919554616bffff,,,,,,,,,1,0.1
89194e0d06bffff,1,,,,,,,,,1
89194e592d3ffff,1,,,,,,,,,1
89195122643ffff,,,,,,,,,1,0.1
89195d6ab93ffff,,,,,,,,,1,0.1
8919584c17bffff,1,2,,1,1,,,4,3,5.3
89195d0997bffff,1,7,,,3,,,4,2,10.1
89182570c8bffff,,,,,1,,,1,,0.8
89182e58603ffff,2,1,,,1,,,4,1,4.4
89194840c67ffff,,,,,1,,,,,0.6
891948c020bffff,,1,,,2,,,,,2.1
89194a08bd7ffff,,,,,1,,,,,0.6
89194a0d3dbffff,,,,,1,,,,,0.6
89194a51813ffff,,,,,3,,,,,1.8
89194a7a28bffff,,,,,1,,,,,0.6
89194aa84a7ffff,,,,,1,,,,1,0.7
89194e38b23ffff,,,,,2,,,,,1.2
89194e6894bffff,,,,,1,,,,1,0.7
89194e873bbffff,1,1,,,2,,,1,1,3.4
891951b5e47ffff,,,,,2,,,1,1,1.5
89195844b6fffff,,3,,,1,,,3,3,4.2
891958b5a2bffff,,,,,2,,,,1,1.3
89195902447ffff,,,,,1,,,,1,0.7
89195c0594fffff,1,3,,,12,,,8,1,12.6
89195c4668bffff,,,,,1,,,1,,0.8
89195cb6607ffff,,,,,2,,,,,1.2
89195da4a2fffff,1,,,,1,,,4,,2.4
8919720880bffff,,,,,1,,,,,0.6
8919724dc1bffff,,,,,1,,,,1,0.7
8919728a563ffff,,,,,2,,,1,,1.4
891973323cbffff,,,,,1,,,,,0.6
891976c71a7ffff,,,,,1,,,1,,0.8
89182acaca3ffff,,4,,,1,,,2,1,4.7
89187460a9bffff,,,,1,2,,,1,,2.2
89190912a8fffff,,,,,1,,,1,1,0.9
89194a7218fffff,,7,,,5,,4,11,1,14.72
89194ad325bffff,,2,,,1,,,6,2,3.8
89194ad9d0bffff,1,5,,1,4,,,2,,9.1
89194e6d29bffff,,2,,,1,,,2,,2.8
89194ec9a47ffff,2,11,,1,2,,,20,2,18.1
89194ec9ad3ffff,1,5,,,1,,,4,,6.9
8919543b5c7ffff,,1,,,1,,,,,1.5
891959b446fffff,3,2,,,1,,,6,2,6.8
89195c00b03ffff,,2,,,2,,,1,,3.2
89195c2b607ffff,,2,,,4,,,2,,4.6
89195cb2d67ffff,,1,,,1,,,,,1.5
89195cd819bffff,2,1,,1,1,,,8,,5.9
89195d2cc2bffff,2,3,,1,1,,,1,1,6.4
89195da4853ffff,,,,,1,,,,,0.6
89195da74bbffff,3,4,,,4,,,5,2,10.2
89180195903ffff,,,,,,,,1,,0.2
89182125a7bffff,,1,,,,,,3,,1.5
8918250add3ffff,,,,,,,,2,,0.4
8919424c5dbffff,,,,,,,,2,1,0.5
891951b7193ffff,,,,,,,,1,,0.2
891959025bbffff,,,,,,,,1,,0.2
89195b70613ffff,,,,,,,,2,,0.4
8919727610bffff,3,1,,,,,,6,,5.1
8919727658bffff,,,,,,,,3,,0.6
89197300cbbffff,,,,,,,,1,,0.2
89194ad31c7ffff,,,,,,,1,,,0.78
89194e69883ffff,,,,,,,1,,,0.78
89194ad2673ffff,,,,,,,,1,1,0.3
891952d45abffff,,,,,,,,,1,0.1
89194e026afffff,,,,,,,,,1,0.1
89195910b57ffff,,,,,,,,1,1,0.3
89195a14287ffff,,,,,,,,1,1,0.3
89194a1a6b3ffff,,,,,1,,,1,,0.8
89180130497ffff,,,,,,,,1,,0.2
891805b4317ffff,3,3,,,,,,6,2,7.1
89182c12867ffff,,,,,,,,1,,0.2
89182c16e27ffff,1,,,,,,,1,,1.2
89182e5b307ffff,,,,,,,,1,,0.2
89182ec6abbffff,,,,,,,,2,,0.4
8918746c007ffff,,,,,,,,1,,0.2
89187471ac7ffff,,,,,,,,1,,0.2
891874add8bffff,,,,,,,,1,,0.2
891909125bbffff,,,,,,,,1,1,0.3
8919092cc63ffff,3,3,,,,,,5,,6.7
891909a6ab7ffff,,,,,,,,1,,0.2
891909ace2bffff,,,,,,,,1,,0.2
891928d5b0bffff,,,,,,,,2,1,0.5
89194041d1bffff,,,,,,,,1,,0.2
89194073447ffff,,,,,,,,1,,0.2
891941209b3ffff,1,,,,,,,3,,1.6
8919413b433ffff,,,,,,,,1,,0.2
8919414a5cfffff,,1,,,,,,2,,1.3
8919420d9afffff,,,,,,,,1,,0.2
8919423940bffff,,,,,,,,1,,0.2
8919429ac57ffff,,,,,,,,2,,0.4
891942c5d47ffff,,2,,,,,,8,,3.4
891942cdc0fffff,,,,,,,,1,,0.2
891942ce84fffff,1,,,,,,,2,,1.4
891942cf58bffff,,1,,,,,,1,,1.1
891942d528bffff,,,,,,,,2,,0.4
891946cd90bffff,1,,,,,,,1,,1.2
89194853363ffff,,1,,,,,,3,,1.5
89194a0d3c3ffff,1,,,,,,,3,,1.6
89194a133cfffff,,,,,,,,1,,0.2
89194a44d87ffff,,,,,,,,1,,0.2
89194ac2667ffff,,9,,,,,,3,,8.7
89194acccb3ffff,,,,,,,,1,,0.2
89194ad2307ffff,,,,,,,,2,2,0.6
89194ad30afffff,2,,,,,,,3,1,2.7
89194ad649bffff,,,,,,,,1,1,0.3
89194ad9437ffff,2,,,,,,,6,,3.2
89194ada143ffff,,,,,,,,2,,0.4
89194adb52fffff,,,,,,,,2,1,0.5
89194e2d5a3ffff,,,,,,,,1,,0.2
89194e38257ffff,,,,,,,,1,,0.2
89194e6983bffff,,,,,,,,1,,0.2
89194e69d83ffff,,,,,,,,1,,0.2
89194e9b143ffff,,,,,,,,1,,0.2
89194ec12d7ffff,,,,,,,,1,1,0.3
89194ed6a47ffff,,1,,,,,,1,,1.1
8919510c0d7ffff,1,1,,1,,,,1,,2.9
89195189c0fffff,,,,1,,,,1,1,1.1
891951a2d57ffff,,,,,,,,1,,0.2
891951a55a7ffff,,,,,,,,1,,0.2
891951b0c8bffff,,,,,,,,1,,0.2
891951b5cdbffff,,,,,,,,1,,0.2
891952d4587ffff,,,,,,,,1,,0.2
89195550cafffff,,,,,,,,1,,0.2
89195572893ffff,,,,,,,,1,,0.2
891955b0533ffff,,,,,,,,1,,0.2
8919583732bffff,,,,,,,,1,,0.2
89195876c97ffff,,,,,,,,1,,0.2
89195879b53ffff,1,,,,,,,2,,1.4
8919590e987ffff,,,,,,,,1,,0.2
891959793b3ffff,,,,,,,,1,1,0.3
891959a16b7ffff,,3,,,,,,2,,3.1
89195b4e88bffff,,,,,,,,1,1,0.3
89195b9a977ffff,,,,,,,,1,,0.2
89195bc71b3ffff,,,,,,,,1,,0.2
89195c14dd7ffff,1,,,,,,,1,,1.2
89195c2a1d3ffff,,,,,,,,1,,0.2
89195c34183ffff,,,,,,,,1,,0.2
89195ca1a83ffff,,,,,,,,2,1,0.5
89195d09a4bffff,1,1,,,,,,1,,2.1
89195d24babffff,,,,,,,,1,,0.2
89195d29487ffff,1,1,,,,,,1,4,2.5
89195d635a7ffff,,,,,,,,1,,0.2
89195d82433ffff,,,,,,,,1,,0.2
89195d90b77ffff,1,2,,,,,,3,,3.4
89195da4b43ffff,,1,,,,,,8,,2.5
89195da4b5bffff,,,,,,,,3,,0.6
89195da5d67ffff,,,,,,,,1,,0.2
89195dace7bffff,1,1,,,,,,1,,2.1
89195dcc813ffff,,,,,,,,1,,0.2
89195dd5b67ffff,,1,,,,,,1,1,1.2
89197200a13ffff,,,,,,,,1,,0.2
8919720cb23ffff,1,2,,,,,,4,,3.6
8919720cbb7ffff,,,,,,,,1,,0.2
891973d844bffff,,,,,,,,1,,0.2
891976bb63bffff,,,,,,,,1,,0.2
89194ac2673ffff,,,,,,,,1,1,0.3
8919410ea07ffff,,,,,,,,,1,0.1
89195cc05dbffff,,,,,,,,,1,0.1
891805b4303ffff,,2,,,,,,2,1,2.3
8918747ad3bffff,,,,,,,,,1,0.1
8919410c193ffff,,,,,,,,,2,0.2
891941aab8bffff,,,,,,,,,1,0.1
89195c34023ffff,,,,,,,,,2,0.2
891828c0063ffff,,,,,,,,,1,0.1
89182c8c007ffff,,,,,,,,,1,0.1
89195c3b6d7ffff,,,,,,,,,1,0.1
891972760d3ffff,1,,,,,,,,,1
891909ac48bffff,,,,,,,,,1,0.1
89195da4b2bffff,,,,,,,,1,1,0.3
89194046a6bffff,2,1,,,,,,,1,3
891959704abffff,1,,,,,,,,,1
89195d04e2fffff,1,,,,,,,,,1
89195da7347ffff,1,,,,,,,,,1
89195dbad9bffff,1,,,,,,,,,1
89197272377ffff,1,,,,,,,1,,1.2
8919768eb5bffff,1,,,,,,,,,1
89182a04aa7ffff,1,,,,,,,,,1
891942cde2fffff,3,,,,,,,,1,3.1
891943d08c3ffff,1,2,,,,,,,,2.8
89194ac0473ffff,1,,,,,,,,,1
89194ec9e77ffff,1,,,,,,,,,1
89194a795d3ffff,,,,,,,,,1,0.1
8918059467bffff,,1,,,,,,,1,1
89182c81bbbffff,,1,,,,,,,,0.9
89187406b67ffff,,1,,,,,,,,0.9
8919013a8d7ffff,,1,,,,,,,,0.9
8919413655bffff,,1,,,,,,,,0.9
89194659333ffff,3,2,,,,,,3,,5.4
89194a0d23bffff,,2,,,,,3,1,,4.34
89194a542dbffff,,1,,,,,,,1,1
89194a790cbffff,,1,,,,,,,,0.9
89194adac7bffff,,1,,,,,,,,0.9
89194e65ccfffff,,1,,,,,,,,0.9
89194e66207ffff,,1,,,,,,,,0.9
89194e6a643ffff,,1,,,,,,,,0.9
