res_7,num_shops
87182e6b6ffffff,0
87195c3a0ffffff,0
871821c6effffff,0
8718258deffffff,0
871825b73ffffff,0
87182d2c6ffffff,0
871870d42ffffff,0
871874629ffffff,0
871909b5effffff,0
87194100affffff,0
871941083ffffff,0
871941600ffffff,0
871942235ffffff,0
871942648ffffff,0
871943282ffffff,0
87194a0d5ffffff,0
87194a805ffffff,0
87194eb10ffffff,0
871952156ffffff,0
871952419ffffff,0
871952822ffffff,0
8719588f4ffffff,0
871958912ffffff,0
871958959ffffff,0
871958a24ffffff,0
871958a63ffffff,0
87195a851ffffff,0
87195a899ffffff,0
87195b793ffffff,0
87195c294ffffff,0
87195c2d9ffffff,0
87195cac9ffffff,0
87195e6d8ffffff,0
8719737b3ffffff,0
871976396ffffff,0
87182c683ffffff,0
871942575ffffff,0
871948cd3ffffff,0
87194a401ffffff,0
871951398ffffff,0
8719593a5ffffff,0
87195ab51ffffff,0
87195ab9cffffff,0
8719594ddffffff,0
871959d8dffffff,0
87195cd4cffffff,0
87182ca8effffff,0
87195c848ffffff,0
8719730a1ffffff,0
871943654ffffff,0
871951313ffffff,0
8719764daffffff,0
87195b923ffffff,0
8719434f6ffffff,0
87182c8f5ffffff,0
871951ac0ffffff,0
87182c106ffffff,0
87194205dffffff,0
87194e2e9ffffff,0
87194e64affffff,0
871959326ffffff,0
871959baeffffff,0
8719726f4ffffff,0
871955809ffffff,0
871943b28ffffff,0
87195bb66ffffff,0
871951793ffffff,0
871821228ffffff,0
87187411bffffff,0
8719090c5ffffff,0
871909b4bffffff,0
87190ba8dffffff,0
87190e3a4ffffff,0
871940418ffffff,0
8719424a4ffffff,0
87194305affffff,0
871943db5ffffff,0
87194ad4bffffff,0
87194edb3ffffff,0
871955444ffffff,0
8719566e8ffffff,0
87195d166ffffff,0
87195d363ffffff,0
87195dd86ffffff,0
87197200cffffff,0
87194ac5dffffff,0
87194e6f4ffffff,0
8719402f1ffffff,0
871948cd6ffffff,0
87195cbb5ffffff,0
87194a876ffffff,0
87194aceaffffff,0
87194e6daffffff,0
87194e709ffffff,0
871952c64ffffff,0
871953a53ffffff,0
871958aabffffff,0
87195ab60ffffff,0
87195d30affffff,0
87195dd44ffffff,0
87187490cffffff,0
871874061ffffff,0
871874b22ffffff,0
871951b00ffffff,0
87195dcc6ffffff,0
8718256caffffff,0
8718256dcffffff,0
87182d2daffffff,0
871870d12ffffff,0
871928d64ffffff,0
87194171effffff,0
87194205affffff,0
871942528ffffff,0
871942b54ffffff,0
871946081ffffff,0
87194a00dffffff,0
87195104cffffff,0
87195259dffffff,0
871958173ffffff,0
8719586c0ffffff,0
87195875cffffff,0
871958775ffffff,0
87195892affffff,0
871958c16ffffff,0
871958ccdffffff,0
871959498ffffff,0
87195b6d3ffffff,0
87195b6d5ffffff,0
87195b784ffffff,0
87195ba0cffffff,0
87195c7a8ffffff,0
87195cadbffffff,0
87195d50cffffff,0
87194289dffffff,0
871946391ffffff,0
871958790ffffff,0
87195a86affffff,0
87195ab82ffffff,0
87197618affffff,0
87182ea0effffff,0
8719527adffffff,0
87195c329ffffff,0
87195988effffff,0
8719736f2ffffff,0
871821d9bffffff,0
87182c813ffffff,0
87194a820ffffff,0
87195994cffffff,0
87192b6ccffffff,0
87194204dffffff,0
871952726ffffff,0
8719413b1ffffff,0
87182186dffffff,0
871909034ffffff,0
871909125ffffff,0
87190e843ffffff,0
87194124cffffff,0
87194220affffff,0
8719426e0ffffff,0
8719465a5ffffff,0
87194a99effffff,0
87195459affffff,0
87195a15dffffff,0
87195c111ffffff,0
87195d952ffffff,0
87195c4caffffff,0
87195d2d5ffffff,0
87195d8a8ffffff,0
87195dad9ffffff,0
87194e600ffffff,0
87187406bffffff,0
871943ba3ffffff,0
871951b2cffffff,0
8719589a4ffffff,0
871959128ffffff,0
87195b715ffffff,0
8719720abffffff,0
871952180ffffff,0
87182a19effffff,0
87194e48bffffff,0
87195e226ffffff,0
87194e809ffffff,0
87195b991ffffff,0
87182199cffffff,0
871825b22ffffff,0
871870d25ffffff,0
871928621ffffff,0
87194048bffffff,0
87194220effffff,0
871942280ffffff,0
871942304ffffff,0
871942625ffffff,0
871942b9dffffff,0
87194e85dffffff,0
87194ed31ffffff,0
871951765ffffff,0
8719520d1ffffff,0
871958323ffffff,0
871959122ffffff,0
87195a58cffffff,0
87195b58affffff,0
87195c0d1ffffff,0
87195c5b4ffffff,0
87195c620ffffff,0
87195c684ffffff,0
87197311dffffff,0
871805ba6ffffff,0
871875dacffffff,0
8719434abffffff,0
87195e603ffffff,0
8719594cdffffff,0
87182355cffffff,0
87195d209ffffff,0
871874311ffffff,0
871942791ffffff,0
871951155ffffff,0
871958171ffffff,0
871958874ffffff,0
87195ad02ffffff,0
87195b41bffffff,0
871940563ffffff,0
87195c0e6ffffff,0
87197261effffff,0
87182c16bffffff,0
87197381affffff,0
871951963ffffff,0
87195a154ffffff,0
871821068ffffff,0
8718743b3ffffff,0
871909851ffffff,0
871948588ffffff,0
87194e0ecffffff,0
871951050ffffff,0
871951b59ffffff,0
8719580e4ffffff,0
87195abadffffff,0
87195b7a5ffffff,0
87195d34dffffff,0
87195d418ffffff,0
87194842bffffff,0
871954d1affffff,0
87194e04cffffff,0
8719583b1ffffff,0
871958998ffffff,0
8719423a1ffffff,0
87194231dffffff,0
871942840ffffff,0
871943229ffffff,0
87194ac00ffffff,0
871951060ffffff,0
87195b446ffffff,0
87195c140ffffff,0
87195c75bffffff,0
87195ec36ffffff,0
87192b788ffffff,0
87194320effffff,0
871951811ffffff,0
8719526abffffff,0
87195ab6affffff,0
87194216dffffff,0
8718218a5ffffff,0
87182561affffff,0
871870d46ffffff,0
871870d75ffffff,0
871874608ffffff,0
871901251ffffff,0
8719082d1ffffff,0
87190cad3ffffff,0
87194142bffffff,0
87194164affffff,0
871941662ffffff,0
871942006ffffff,0
871942285ffffff,0
871942a82ffffff,0
871942ad8ffffff,0
871943633ffffff,0
871943b4affffff,0
87194e991ffffff,0
87194ecc8ffffff,0
871950945ffffff,0
87195255affffff,0
871952570ffffff,0
8719547acffffff,0
8719566ceffffff,0
8719566ddffffff,0
871958072ffffff,0
8719580dcffffff,0
871958483ffffff,0
871958489ffffff,0
8719586ceffffff,0
871958cb2ffffff,0
871958cc3ffffff,0
87195ba0affffff,0
87195bc28ffffff,0
87195c0adffffff,0
87195c232ffffff,0
87195d64dffffff,0
87195e22cffffff,0
87197316cffffff,0
871973d00ffffff,0
871820300ffffff,0
8719426f3ffffff,0
8719580abffffff,0
871958140ffffff,0
87195aa19ffffff,0
87195b89dffffff,0
8709a6846ffffff,0
8719424a3ffffff,0
8719580d4ffffff,0
87195851affffff,0
87195ca18ffffff,0
87197278dffffff,0
871928395ffffff,0
87194a8c4ffffff,0
87195a01dffffff,0
87195c982ffffff,0
871946030ffffff,0
871942135ffffff,0
87195eb24ffffff,0
871943384ffffff,0
87194aaaeffffff,0
871958766ffffff,0
87182174affffff,0
87182c656ffffff,0
87190c382ffffff,0
87190d863ffffff,0
87190dc8cffffff,0
87190e39cffffff,0
871941005ffffff,0
8719426d0ffffff,0
871942814ffffff,0
87194336dffffff,0
87194a3a4ffffff,0
87194a845ffffff,0
871954b42ffffff,0
871958252ffffff,0
87195ba35ffffff,0
87195bc65ffffff,0
87195cb0affffff,0
87195e976ffffff,0
87197275cffffff,0
8719733b2ffffff,0
87182334effffff,0
871828010ffffff,0
871941652ffffff,0
87182c100ffffff,0
871942cdeffffff,0
871942615ffffff,0
871942c41ffffff,0
87194a8aaffffff,0
87194a932ffffff,0
87195915affffff,0
87195dd1cffffff,0
87195dd02ffffff,0
8719728edffffff,0
871976380ffffff,0
87190ca69ffffff,0
871946446ffffff,0
87195a116ffffff,0
87194ecaeffffff,0
872a4c162ffffff,0
871821804ffffff,0
871825016ffffff,0
871825155ffffff,0
871870d00ffffff,0
871874633ffffff,0
871940c8effffff,0
871941098ffffff,0
87194134effffff,0
8719417a3ffffff,0
871941a80ffffff,0
871942086ffffff,0
87194238bffffff,0
871942996ffffff,0
871952161ffffff,0
871952993ffffff,0
8719529a2ffffff,0
871952c22ffffff,0
871958a12ffffff,0
871958c29ffffff,0
871959c32ffffff,0
87195b840ffffff,0
87195bb10ffffff,0
87195c04cffffff,0
87195c203ffffff,0
87195d4adffffff,0
87195d6b2ffffff,0
87195e18dffffff,0
87197208effffff,0
871801c61ffffff,0
87182c030ffffff,0
871948506ffffff,0
87194a8f2ffffff,0
87194a971ffffff,0
87195c909ffffff,0
87195cbacffffff,0
8719597b0ffffff,0
87194a55effffff,0
8719552daffffff,0
87195d8aeffffff,0
871940cb0ffffff,0
87194eb32ffffff,0
871958b12ffffff,0
871951316ffffff,0
87195c043ffffff,0
87195dd21ffffff,0
871942815ffffff,0
8719416f3ffffff,0
8719422f0ffffff,0
87194e214ffffff,0
87195d073ffffff,0
87195185dffffff,0
871943990ffffff,0
871973c19ffffff,0
871801856ffffff,0
871828b83ffffff,0
871870dadffffff,0
8719080c3ffffff,0
871908ccaffffff,0
871909246ffffff,0
87192b640ffffff,0
871940593ffffff,0
871942106ffffff,0
8719422f3ffffff,0
87194ad4dffffff,0
87194e9b1ffffff,0
8719557b5ffffff,0
871955508ffffff,0
8719584cbffffff,0
87195b116ffffff,0
87195c96dffffff,0
87195cc1dffffff,0
87195d102ffffff,0
87195d466ffffff,0
8719529a0ffffff,0
87195dac9ffffff,0
87194e0c6ffffff,0
87195c0f5ffffff,0
87195daeaffffff,0
871828794ffffff,0
871909ac3ffffff,0
87192a74bffffff,0
871951ba8ffffff,0
87195bd6dffffff,0
87195bc31ffffff,0
871874ad0ffffff,0
871940493ffffff,0
87194241bffffff,0
871946471ffffff,0
87195a8ecffffff,0
87182a056ffffff,0
87194139bffffff,0
87194e059ffffff,0
871825ba8ffffff,0
87187491dffffff,0
871940400ffffff,0
87194172bffffff,0
87194228dffffff,0
8719423a0ffffff,0
871943506ffffff,0
8719464f1ffffff,0
8719465b1ffffff,0
87194ec2bffffff,0
871952588ffffff,0
8719529aaffffff,0
871954a01ffffff,0
8719552ccffffff,0
871955cf1ffffff,0
87195ab75ffffff,0
87195c091ffffff,0
87195c108ffffff,0
87195c2ddffffff,0
87195c42bffffff,0
87195d51bffffff,0
87195dd9effffff,0
871976101ffffff,0
871825464ffffff,0
871942c15ffffff,0
8719434ecffffff,0
871959d4bffffff,0
87195ab5dffffff,0
87195d02cffffff,0
871972022ffffff,0
87194e750ffffff,0
87195c711ffffff,0
871874619ffffff,0
871943476ffffff,0
87194e130ffffff,0
871828c55ffffff,0
8718746caffffff,0
87192b62effffff,0
8719580cbffffff,0
871972896ffffff,0
87182a946ffffff,0
87195d1a8ffffff,0
87182c0d5ffffff,0
87195c0e9ffffff,0
87182c1adffffff,0
87182c60effffff,0
871874b20ffffff,0
871874b6bffffff,0
8719411b3ffffff,0
87194154bffffff,0
871941572ffffff,0
871942274ffffff,0
87194346effffff,0
8719436ebffffff,0
87194a832ffffff,0
871953063ffffff,0
871959a36ffffff,0
871959bb3ffffff,0
87194e6a2ffffff,0
871973c05ffffff,0
871951b94ffffff,0
871942d55ffffff,0
871958adaffffff,0
871940751ffffff,0
871951101ffffff,0
871958453ffffff,0
87195d648ffffff,0
871805250ffffff,0
87195ad0bffffff,0
871976d6bffffff,0
8719414f1ffffff,0
871942418ffffff,0
87195188effffff,0
8719588c9ffffff,0
8709a4709ffffff,0
871821989ffffff,0
87194058dffffff,0
871940d83ffffff,0
871942053ffffff,0
871942970ffffff,0
871942b72ffffff,0
871942cdbffffff,0
871942d6dffffff,0
871948423ffffff,0
87194ac1effffff,0
87194ed5effffff,0
871952ce3ffffff,0
87195860bffffff,0
871959089ffffff,0
871959b61ffffff,0
87195ac6bffffff,0
87195b164ffffff,0
87195c0e4ffffff,0
87195c018ffffff,0
87195c704ffffff,0
871973134ffffff,0
87194a886ffffff,0
871958724ffffff,0
871951141ffffff,0
871951391ffffff,0
87194a04bffffff,0
871951389ffffff,0
871959102ffffff,0
87194e392ffffff,0
87194e6eeffffff,0
87195a019ffffff,0
87195c0c0ffffff,0
87194ad74ffffff,0
87195e676ffffff,0
87195d6abffffff,0
87195914dffffff,0
871959481ffffff,0
871801959ffffff,0
87182ca86ffffff,0
87180cc06ffffff,0
8718740e4ffffff,0
871874a4bffffff,0
871908b1bffffff,0
87190d55dffffff,0
87192a649ffffff,0
87194e076ffffff,0
87194e6ccffffff,0
87195100dffffff,0
871954834ffffff,0
871955c49ffffff,0
87195a870ffffff,0
87195b4a8ffffff,0
87195a369ffffff,0
87195c933ffffff,0
87195caddffffff,0
8719728c6ffffff,0
871972ae2ffffff,0
871959169ffffff,0
871959d52ffffff,0
87195c80affffff,0
87194e60cffffff,0
87194e614ffffff,0
871943045ffffff,0
87194a883ffffff,0
87194e74dffffff,0
87195c444ffffff,0
87180c9b4ffffff,0
87190d792ffffff,0
8719422c5ffffff,0
87194644cffffff,0
87194ac5cffffff,0
87195291bffffff,0
87195d068ffffff,0
871950b23ffffff,0
871976440ffffff,0
87195c92dffffff,0
871943202ffffff,0
871821c51ffffff,0
871825a11ffffff,0
871825ad2ffffff,0
8718743b2ffffff,0
871901ac1ffffff,0
8719098ebffffff,0
87190d072ffffff,0
8719404c0ffffff,0
871941056ffffff,0
8719412a3ffffff,0
87194139cffffff,0
871942059ffffff,0
871942313ffffff,0
871942682ffffff,0
871943a52ffffff,0
87194a014ffffff,0
87194e8daffffff,0
871952418ffffff,0
871952456ffffff,0
87195508bffffff,0
871956642ffffff,0
871958145ffffff,0
87195875affffff,0
87195a004ffffff,0
87195ada1ffffff,0
87195c01effffff,0
87195c052ffffff,0
87195d2c0ffffff,0
87195d494ffffff,0
87195dc16ffffff,0
87195e16effffff,0
87195e322ffffff,0
87197208cffffff,0
87197300effffff,0
871973211ffffff,0
871973255ffffff,0
87197610affffff,0
871946141ffffff,0
87194628dffffff,0
87194659effffff,0
871951749ffffff,0
871958713ffffff,0
871958781ffffff,0
87195c852ffffff,0
87195d941ffffff,0
8719430cbffffff,0
871958372ffffff,0
87182e6f0ffffff,0
871955463ffffff,0
871805834ffffff,0
87195db6cffffff,0
8719581b4ffffff,0
871909643ffffff,0
87195a025ffffff,0
87195b451ffffff,0
87187498dffffff,0
871942c2cffffff,0
87195139cffffff,0
8718746c3ffffff,0
8718058f2ffffff,0
87192b60affffff,0
871954da2ffffff,0
87195dd9bffffff,0
87195d2c2ffffff,0
8719724c6ffffff,0
87182d494ffffff,0
8718746c1ffffff,0
871909341ffffff,0
87190d940ffffff,0
8719280eaffffff,0
871941a9cffffff,0
87195176effffff,0
871958028ffffff,0
871958099ffffff,0
871958208ffffff,0
871958aaaffffff,0
871973b9bffffff,0
8719420e2ffffff,0
87195db20ffffff,0
87195dd6affffff,0
87197331affffff,0
8719727a8ffffff,0
87194a571ffffff,0
871946551ffffff,0
87194ad81ffffff,0
87195cb42ffffff,0
87192a06effffff,0
87195ca90ffffff,0
871972085ffffff,0
87195d576ffffff,0
87195858bffffff,0
87182e95bffffff,0
871909ae9ffffff,0
87194ac0effffff,0
871951b23ffffff,0
87195c8eaffffff,0
87195d559ffffff,0
8709a4641ffffff,0
871825adaffffff,0
87187475effffff,0
87192b6c4ffffff,0
871940283ffffff,0
8719410e5ffffff,0
8719410f0ffffff,0
87194214dffffff,0
87194255cffffff,0
871942793ffffff,0
871946c9cffffff,0
871946c9dffffff,0
87194a510ffffff,0
871951065ffffff,0
87195466affffff,0
871956863ffffff,0
871958026ffffff,0
8719589a1ffffff,0
871958d20ffffff,0
87195941effffff,0
87195bc11ffffff,0
87195bcccffffff,0
87195c440ffffff,0
87195c4d6ffffff,0
87195c676ffffff,0
87195c705ffffff,0
87195caabffffff,0
87195cae6ffffff,0
87195d756ffffff,0
871874a1bffffff,0
8719484caffffff,0
87194a505ffffff,0
87195aa01ffffff,0
871828b86ffffff,0
871828ce0ffffff,0
871875d19ffffff,0
87195e055ffffff,0
871943c18ffffff,0
87195d68effffff,0
87194040effffff,0
871959b63ffffff,0
8719466a8ffffff,0
87195181cffffff,0
87194042cffffff,0
871823b86ffffff,0
871908956ffffff,0
871940484ffffff,0
8719414f6ffffff,0
871942a65ffffff,0
87194a0e5ffffff,0
87195115effffff,0
871951b5cffffff,0
8719584a3ffffff,0
871959b1effffff,0
871959d4affffff,0
87195a2d1ffffff,0
87195ed48ffffff,0
87182525bffffff,0
8719422eaffffff,0
871955318ffffff,0
87195ac53ffffff,0
87194ea9effffff,0
8719587b2ffffff,0
87182c8eaffffff,0
871942786ffffff,0
871942c93ffffff,0
8719432d8ffffff,0
871948c13ffffff,0
87195c483ffffff,0
87195da1dffffff,0
87197262cffffff,0
871942584ffffff,0
87195c0f1ffffff,0
871958031ffffff,0
87195dad6ffffff,0
871943050ffffff,0
87194a068ffffff,0
871955098ffffff,0
871951226ffffff,0
87195945dffffff,0
87195d314ffffff,0
8719760b6ffffff,0
872a4c143ffffff,0
87195b92effffff,0
871825236ffffff,0
871875dadffffff,0
8719417b2ffffff,0
87194229dffffff,0
871942ac5ffffff,0
8719463aaffffff,0
87194a965ffffff,0
87195194bffffff,0
8719520ceffffff,0
87195242bffffff,0
871952459ffffff,0
8719528d8ffffff,0
871954315ffffff,0
871955495ffffff,0
871958071ffffff,0
871958802ffffff,0
871958988ffffff,0
871958b05ffffff,0
87195ba12ffffff,0
87195ba31ffffff,0
87195bceaffffff,0
87195c069ffffff,0
87195cb33ffffff,0
87195d199ffffff,0
87195d5b5ffffff,0
87194246dffffff,0
87195185affffff,0
87195846dffffff,0
8719585a3ffffff,0
871958700ffffff,0
871958d75ffffff,0
871959b11ffffff,0
871959d5bffffff,0
871959336ffffff,0
87194e16effffff,0
87195c11cffffff,0
871828c5effffff,0
87195ed40ffffff,0
87194208cffffff,0
871954d6effffff,0
871940730ffffff,0
87195105cffffff,0
871954d90ffffff,0
871909a40ffffff,0
87194840cffffff,0
871972384ffffff,0
871952098ffffff,0
871959a8effffff,0
87195aba1ffffff,0
871955825ffffff,0
87195d383ffffff,0
87182025bffffff,0
8718212a3ffffff,0
871825ba4ffffff,0
871828cdaffffff,0
87182c9a2ffffff,0
87190940bffffff,0
87192b6c8ffffff,0
871941a9bffffff,0
871942101ffffff,0
87194a0abffffff,0
87194a562ffffff,0
87194ac89ffffff,0
8719558daffffff,0
8719580c4ffffff,0
8719584aaffffff,0
87195b71affffff,0
87195b851ffffff,0
87195e86cffffff,0
87195eb70ffffff,0
87197274dffffff,0
8719465a0ffffff,0
87194e0d4ffffff,0
87195176cffffff,0
87195ab58ffffff,0
87195d3adffffff,0
871972634ffffff,0
871825842ffffff,0
871951b09ffffff,0
871954d96ffffff,0
87195cc22ffffff,0
87194e964ffffff,0
87195d380ffffff,0
87195db61ffffff,0
871956c54ffffff,0
871942390ffffff,0
871943593ffffff,0
87195e654ffffff,0
87182572cffffff,0
871942023ffffff,0
8719420a4ffffff,0
871942843ffffff,0
87194285bffffff,0
87194296dffffff,0
871942a93ffffff,0
871942ab5ffffff,0
871942b36ffffff,0
871946511ffffff,0
871946c82ffffff,0
87194eb90ffffff,0
871952461ffffff,0
871952714ffffff,0
87195575dffffff,0
87195661dffffff,0
871958115ffffff,0
87195825dffffff,0
871958822ffffff,0
871958b54ffffff,0
871959330ffffff,0
87195b1a2ffffff,0
87195b690ffffff,0
87195b8c2ffffff,0
87195c028ffffff,0
87195c4e2ffffff,0
87195d86bffffff,0
87195d075ffffff,0
8719594c9ffffff,0
87194e98effffff,0
871955babffffff,0
871958408ffffff,0
871874636ffffff,0
8719091b1ffffff,0
871909364ffffff,0
87190c496ffffff,0
87194a51effffff,0
871828046ffffff,0
87195bd49ffffff,0
871821cb4ffffff,0
87195cc0effffff,0
871948428ffffff,0
87195ca2dffffff,0
871946cb0ffffff,0
871948c1bffffff,0
871952d61ffffff,0
87182e4d2ffffff,0
8718746eeffffff,0
87192a392ffffff,0
87192b332ffffff,0
871942035ffffff,0
871943a14ffffff,0
87194a058ffffff,0
87194a12affffff,0
87194e78affffff,0
87194ed9dffffff,0
871958062ffffff,0
871958736ffffff,0
871958b1effffff,0
87195946effffff,0
8719599b5ffffff,0
87195c543ffffff,0
87195cc5affffff,0
87195d1b6ffffff,0
871951896ffffff,0
87182a303ffffff,0
871959b31ffffff,0
8719421a1ffffff,0
8719542ecffffff,0
871958b58ffffff,0
87182e814ffffff,0
871943ad1ffffff,0
87195d35effffff,0
87195e69affffff,0
871901295ffffff,0
871940449ffffff,0
871941ad5ffffff,0
871973c80ffffff,0
871875d12ffffff,0
871901208ffffff,0
871941685ffffff,0
8719420f1ffffff,0
871942569ffffff,0
87194285affffff,0
871946520ffffff,0
8719466e5ffffff,0
871948560ffffff,0
8719485a2ffffff,0
87194e61affffff,0
871951061ffffff,0
871952123ffffff,0
871952891ffffff,0
871952c09ffffff,0
871952cb4ffffff,0
871952db0ffffff,0
871955471ffffff,0
871955cb0ffffff,0
871958113ffffff,0
871958941ffffff,0
871958d63ffffff,0
8719594e8ffffff,0
871959d28ffffff,0
87195b870ffffff,0
87195bba6ffffff,0
87195bc05ffffff,0
87195c216ffffff,0
87195c2caffffff,0
87195c600ffffff,0
8719728d0ffffff,0
87194291effffff,0
87194665affffff,0
87194c580ffffff,0
871823553ffffff,0
8718237a1ffffff,0
87194288dffffff,0
87194a532ffffff,0
87195c18bffffff,0
87195541bffffff,0
87194ace5ffffff,0
8719588dcffffff,0
87182801effffff,0
87194e4d9ffffff,0
871942214ffffff,0
8719416f1ffffff,0
87195ed4cffffff,0
871943d08ffffff,0
87182105cffffff,0
871942543ffffff,0
871943d0cffffff,0
87194856effffff,0
87194e915ffffff,0
871958984ffffff,0
87195b92bffffff,0
87195d312ffffff,0
87195d46cffffff,0
87194e463ffffff,0
87182e49affffff,0
87195cc29ffffff,0
8718746f2ffffff,0
871942d23ffffff,0
87195c04dffffff,0
87195c545ffffff,0
871942051ffffff,0
87197316bffffff,0
87194a8b4ffffff,0
87194ebb2ffffff,0
8719420a6ffffff,0
8719405adffffff,0
871940714ffffff,0
87194e6abffffff,0
87195cc75ffffff,0
87192b6c0ffffff,0
871821983ffffff,0
871908000ffffff,0
871940564ffffff,0
87194064dffffff,0
8719410c0ffffff,0
8719420e9ffffff,0
87194294cffffff,0
871942c9bffffff,0
871943b93ffffff,0
87195094cffffff,0
871950b4effffff,0
871952812ffffff,0
871952c19ffffff,0
871952d00ffffff,0
871955709ffffff,0
8719584f4ffffff,0
871958c80ffffff,0
87195b7abffffff,0
87195b983ffffff,0
87195bb4affffff,0
87195bd6affffff,0
87195c088ffffff,0
87195c0e3ffffff,0
87195dae4ffffff,0
87195e630ffffff,0
87195e8caffffff,0
87197310affffff,0
871973376ffffff,0
8719768a3ffffff,0
87182a164ffffff,0
87194e1b2ffffff,0
871958021ffffff,0
87195cb80ffffff,0
87195d54bffffff,0
871951153ffffff,0
871958762ffffff,0
8718018e8ffffff,0
87194324bffffff,0
87194e475ffffff,0
87195c673ffffff,0
87194a88cffffff,0
87194e3adffffff,0
87195c55bffffff,0
87182c56dffffff,0
87197262effffff,0
871976822ffffff,0
8718284f6ffffff,0
8719736c4ffffff,0
871973d88ffffff,0
87187471effffff,0
871940781ffffff,0
871941336ffffff,0
87194141dffffff,0
87194158dffffff,0
871942643ffffff,0
871942740ffffff,0
871943058ffffff,0
871948494ffffff,0
87194e05effffff,0
87194e98affffff,0
871951864ffffff,0
871952872ffffff,0
8719528f1ffffff,0
87195550cffffff,0
871958456ffffff,0
871958a76ffffff,0
87195a8eeffffff,0
87195a961ffffff,0
87195c32affffff,0
87195db1cffffff,0
871973224ffffff,0
87195d871ffffff,0
871823b10ffffff,0
87182a6f4ffffff,0
871943388ffffff,0
87195c031ffffff,0
87195c90cffffff,0
87195d25dffffff,0
87182e174ffffff,0
87195c01dffffff,0
871941aceffffff,0
871943643ffffff,0
871948ceaffffff,0
87195d142ffffff,0
87194269cffffff,0
87195dac2ffffff,0
871951b1effffff,0
87195dad4ffffff,0
87194e6e3ffffff,0
87190dad9ffffff,0
871951ad8ffffff,0
87182199affffff,0
871825284ffffff,0
87182566cffffff,0
871825a23ffffff,0
871874635ffffff,0
871928119ffffff,0
8719292f0ffffff,0
87194108bffffff,0
87194200dffffff,0
871942388ffffff,0
871942cd9ffffff,0
871942d26ffffff,0
8719466ddffffff,0
87194a14bffffff,0
87194ac76ffffff,0
87195194affffff,0
87195244dffffff,0
87195250effffff,0
871958c6effffff,0
871958ce0ffffff,0
871959028ffffff,0
87195c00dffffff,0
87195c745ffffff,0
87195ca8cffffff,0
87195cac1ffffff,0
87195e233ffffff,0
87182c52affffff,0
87182c326ffffff,0
871955200ffffff,0
871958458ffffff,0
8719730acffffff,0
87194e8e1ffffff,0
871958048ffffff,0
871951ac8ffffff,0
87190bd14ffffff,0
871954486ffffff,0
87195c962ffffff,0
87182e810ffffff,0
871820ae9ffffff,0
87182c543ffffff,0
87195996cffffff,0
871952981ffffff,0
871972088ffffff,0
871823a0affffff,0
871801ac0ffffff,0
871823752ffffff,0
8719012adffffff,0
87190d9b6ffffff,0
871942488ffffff,0
871943458ffffff,0
871943a03ffffff,0
87194e51effffff,0
87194ecb0ffffff,0
871958189ffffff,0
871958352ffffff,0
87195991affffff,0
87195c932ffffff,0
87195d644ffffff,0
87197206dffffff,0
8719727a5ffffff,0
8719720aaffffff,0
871955235ffffff,0
871973315ffffff,0
871976b95ffffff,0
87194261affffff,0
87194acacffffff,0
8709a44caffffff,0
8719768c1ffffff,0
871820333ffffff,0
871941adcffffff,0
87194ac55ffffff,0
87195eab6ffffff,0
871948c93ffffff,0
87195c9b4ffffff,0
8709a449affffff,0
871821928ffffff,0
871825a62ffffff,0
871825aeeffffff,0
87182994dffffff,0
871870d6dffffff,0
871909a4effffff,0
871941075ffffff,0
871941449ffffff,0
871941af4ffffff,0
87194246cffffff,0
8719428b2ffffff,0
871942a11ffffff,0
87194e164ffffff,0
87194e9b4ffffff,0
871952470ffffff,0
871952cb6ffffff,0
8719546edffffff,0
871954a54ffffff,0
87195526dffffff,0
87195894dffffff,0
871958d74ffffff,0
87195b10dffffff,0
87195c226ffffff,0
87195cae8ffffff,0
87195d984ffffff,0
87195e210ffffff,0
87195e95bffffff,0
87182c6f6ffffff,0
871875db6ffffff,0
8719430d8ffffff,0
871955833ffffff,0
87195c815ffffff,0
871959c41ffffff,0
871805b81ffffff,0
871958751ffffff,0
87195d670ffffff,0
87194aa31ffffff,0
871959c63ffffff,0
871972583ffffff,0
87195d471ffffff,0
8718236dcffffff,0
871943d03ffffff,0
87195a1acffffff,0
871972600ffffff,0
871821992ffffff,0
87194e026ffffff,0
871954291ffffff,0
87180cd95ffffff,0
87182541affffff,0
871870d44ffffff,0
87190c6d0ffffff,0
871928c2cffffff,0
871940280ffffff,0
871942001ffffff,0
8719420d9ffffff,0
8719462deffffff,0
871946521ffffff,0
87194a0c2ffffff,0
87195106affffff,0
8719532f1ffffff,0
871955635ffffff,0
87195910effffff,0
87195980cffffff,0
87195d451ffffff,0
87195d529ffffff,0
87195d986ffffff,0
871972735ffffff,0
87194a944ffffff,0
87195096bffffff,0
87195c48dffffff,0
871805346ffffff,0
871951b83ffffff,0
87195c0c2ffffff,0
87195cc2effffff,0
87195d888ffffff,0
871973343ffffff,0
87195138effffff,0
87195b44affffff,0
871958236ffffff,0
8719584e2ffffff,0
87195d422ffffff,0
871972324ffffff,0
871942766ffffff,0
871958c08ffffff,0
871801a32ffffff,0
871825350ffffff,0
87182566dffffff,0
871874a83ffffff,0
87190b38cffffff,0
87192c381ffffff,0
87192cb53ffffff,0
871941622ffffff,0
871942009ffffff,0
871942148ffffff,0
871942b9effffff,0
871943b8effffff,0
871952541ffffff,0
